"GO.ID","Term","Annotated","Significant","Expected","classicFisher","p_adjust_FDR","p_adjust_Bonferroni"
"GO:0050730","regulation of peptidyl-tyrosine phosphor...",7,0,0.09,1,1,1
"GO:0050767","regulation of neurogenesis",111,0,1.36,1,1,1
"GO:0050768","negative regulation of neurogenesis",40,0,0.49,1,1,1
"GO:0050769","positive regulation of neurogenesis",37,0,0.45,1,1,1
"GO:0050770","regulation of axonogenesis",20,0,0.24,1,1,1
"GO:0050773","regulation of dendrite development",25,0,0.31,1,1,1
"GO:0050775","positive regulation of dendrite morphoge...",5,0,0.06,1,1,1
"GO:0050776","regulation of immune response",63,0,0.77,1,1,1
"GO:0050777","negative regulation of immune response",15,0,0.18,1,1,1
"GO:0050778","positive regulation of immune response",34,0,0.42,1,1,1
"GO:0050792","regulation of viral process",16,0,0.2,1,1,1
"GO:0050795","regulation of behavior",28,0,0.34,1,1,1
"GO:0050801","ion homeostasis",23,0,0.28,1,1,1
"GO:0050802","circadian sleep/wake cycle, sleep",15,0,0.18,1,1,1
"GO:0050803","regulation of synapse structure or activ...",80,0,0.98,1,1,1
"GO:0050804","modulation of synaptic transmission",35,0,0.43,1,1,1
"GO:0050806","positive regulation of synaptic transmis...",5,0,0.06,1,1,1
"GO:0050807","regulation of synapse organization",71,0,0.87,1,1,1
"GO:0050808","synapse organization",111,0,1.36,1,1,1
"GO:0050821","protein stabilization",17,0,0.21,1,1,1
"GO:0050829","defense response to Gram-negative bacter...",39,0,0.48,1,1,1
"GO:0050830","defense response to Gram-positive bacter...",10,0,0.12,1,1,1
"GO:0050832","defense response to fungus",20,0,0.24,1,1,1
"GO:0050890","cognition",69,0,0.84,1,1,1
"GO:0050905","neuromuscular process",10,0,0.12,1,1,1
"GO:0050906","detection of stimulus involved in sensor...",11,0,0.13,1,1,1
"GO:0050909","sensory perception of taste",5,0,0.06,1,1,1
"GO:0050918","positive chemotaxis",6,0,0.07,1,1,1
"GO:0050919","negative chemotaxis",8,0,0.1,1,1,1
"GO:0050920","regulation of chemotaxis",9,0,0.11,1,1,1
"GO:0050953","sensory perception of light stimulus",13,0,0.16,1,1,1
"GO:0050954","sensory perception of mechanical stimulu...",23,0,0.28,1,1,1
"GO:0050962","detection of light stimulus involved in ...",7,0,0.09,1,1,1
"GO:0050975","sensory perception of touch",5,0,0.06,1,1,1
"GO:0051017","actin filament bundle assembly",15,0,0.18,1,1,1
"GO:0051028","mRNA transport",20,0,0.24,1,1,1
"GO:0051046","regulation of secretion",33,0,0.4,1,1,1
"GO:0051047","positive regulation of secretion",19,0,0.23,1,1,1
"GO:0051048","negative regulation of secretion",6,0,0.07,1,1,1
"GO:0051049","regulation of transport",104,0,1.27,1,1,1
"GO:0051050","positive regulation of transport",56,0,0.69,1,1,1
"GO:0051051","negative regulation of transport",16,0,0.2,1,1,1
"GO:0051053","negative regulation of DNA metabolic pro...",11,0,0.13,1,1,1
"GO:0051054","positive regulation of DNA metabolic pro...",8,0,0.1,1,1,1
"GO:0051056","regulation of small GTPase mediated sign...",65,0,0.8,1,1,1
"GO:0051057","positive regulation of small GTPase medi...",33,0,0.4,1,1,1
"GO:0051058","negative regulation of small GTPase medi...",16,0,0.2,1,1,1
"GO:0051090","regulation of sequence-specific DNA bind...",11,0,0.13,1,1,1
"GO:0051091","positive regulation of sequence-specific...",8,0,0.1,1,1,1
"GO:0051093","negative regulation of developmental pro...",109,0,1.33,1,1,1
"GO:0051098","regulation of binding",14,0,0.17,1,1,1
"GO:0051101","regulation of DNA binding",10,0,0.12,1,1,1
"GO:0051124","synaptic growth at neuromuscular junctio...",65,0,0.8,1,1,1
"GO:0051125","regulation of actin nucleation",5,0,0.06,1,1,1
"GO:0051129","negative regulation of cellular componen...",65,0,0.8,1,1,1
"GO:0051130","positive regulation of cellular componen...",112,0,1.37,1,1,1
"GO:0051146","striated muscle cell differentiation",56,0,0.69,1,1,1
"GO:0051147","regulation of muscle cell differentiatio...",5,0,0.06,1,1,1
"GO:0051153","regulation of striated muscle cell diffe...",5,0,0.06,1,1,1
"GO:0051168","nuclear export",30,0,0.37,1,1,1
"GO:0051169","nuclear transport",74,0,0.91,1,1,1
"GO:0051170","nuclear import",48,0,0.59,1,1,1
"GO:0051186","cofactor metabolic process",37,0,0.45,1,1,1
"GO:0051188","cofactor biosynthetic process",19,0,0.23,1,1,1
"GO:0051208","sequestering of calcium ion",5,0,0.06,1,1,1
"GO:0051220","cytoplasmic sequestering of protein",5,0,0.06,1,1,1
"GO:0051222","positive regulation of protein transport",24,0,0.29,1,1,1
"GO:0051223","regulation of protein transport",41,0,0.5,1,1,1
"GO:0051224","negative regulation of protein transport",8,0,0.1,1,1,1
"GO:0051225","spindle assembly",31,0,0.38,1,1,1
"GO:0051231","spindle elongation",5,0,0.06,1,1,1
"GO:0051236","establishment of RNA localization",32,0,0.39,1,1,1
"GO:0051238","sequestering of metal ion",5,0,0.06,1,1,1
"GO:0051241","negative regulation of multicellular org...",99,0,1.21,1,1,1
"GO:0051258","protein polymerization",29,0,0.36,1,1,1
"GO:0051259","protein oligomerization",12,0,0.15,1,1,1
"GO:0051260","protein homooligomerization",8,0,0.1,1,1,1
"GO:0051261","protein depolymerization",12,0,0.15,1,1,1
"GO:0051270","regulation of cellular component movemen...",26,0,0.32,1,1,1
"GO:0051272","positive regulation of cellular componen...",5,0,0.06,1,1,1
"GO:0051293","establishment of spindle localization",16,0,0.2,1,1,1
"GO:0051294","establishment of spindle orientation",13,0,0.16,1,1,1
"GO:0051298","centrosome duplication",62,0,0.76,1,1,1
"GO:0051299","centrosome separation",10,0,0.12,1,1,1
"GO:0051302","regulation of cell division",10,0,0.12,1,1,1
"GO:0051303","establishment of chromosome localization",15,0,0.18,1,1,1
"GO:0051310","metaphase plate congression",13,0,0.16,1,1,1
"GO:0051321","meiotic cell cycle",86,0,1.05,1,1,1
"GO:0051336","regulation of hydrolase activity",54,0,0.66,1,1,1
"GO:0051345","positive regulation of hydrolase activit...",35,0,0.43,1,1,1
"GO:0051347","positive regulation of transferase activ...",23,0,0.28,1,1,1
"GO:0051383","kinetochore organization",6,0,0.07,1,1,1
"GO:0051402","neuron apoptotic process",12,0,0.15,1,1,1
"GO:0051403","stress-activated MAPK cascade",37,0,0.45,1,1,1
"GO:0051445","regulation of meiotic cell cycle",6,0,0.07,1,1,1
"GO:0051489","regulation of filopodium assembly",16,0,0.2,1,1,1
"GO:0051491","positive regulation of filopodium assemb...",9,0,0.11,1,1,1
"GO:0051493","regulation of cytoskeleton organization",59,0,0.72,1,1,1
"GO:0051494","negative regulation of cytoskeleton orga...",11,0,0.13,1,1,1
"GO:0051495","positive regulation of cytoskeleton orga...",19,0,0.23,1,1,1
"GO:0051531","NFAT protein import into nucleus",10,0,0.12,1,1,1
"GO:0051532","regulation of NFAT protein import into n...",10,0,0.12,1,1,1
"GO:0051533","positive regulation of NFAT protein impo...",10,0,0.12,1,1,1
"GO:0051567","histone H3-K9 methylation",5,0,0.06,1,1,1
"GO:0051568","histone H3-K4 methylation",15,0,0.18,1,1,1
"GO:0051588","regulation of neurotransmitter transport",6,0,0.07,1,1,1
"GO:0051604","protein maturation",17,0,0.21,1,1,1
"GO:0051606","detection of stimulus",37,0,0.45,1,1,1
"GO:0051607","defense response to virus",17,0,0.21,1,1,1
"GO:0051640","organelle localization",111,0,1.36,1,1,1
"GO:0051641","cellular localization",322,0,3.94,1,1,1
"GO:0051642","centrosome localization",9,0,0.11,1,1,1
"GO:0051646","mitochondrion localization",6,0,0.07,1,1,1
"GO:0051647","nucleus localization",16,0,0.2,1,1,1
"GO:0051648","vesicle localization",52,0,0.64,1,1,1
"GO:0051649","establishment of localization in cell",257,0,3.15,1,1,1
"GO:0051650","establishment of vesicle localization",49,0,0.6,1,1,1
"GO:0051651","maintenance of location in cell",23,0,0.28,1,1,1
"GO:0051653","spindle localization",16,0,0.2,1,1,1
"GO:0051656","establishment of organelle localization",96,0,1.18,1,1,1
"GO:0051663","oocyte nucleus localization involved in ...",7,0,0.09,1,1,1
"GO:0051674","localization of cell",162,0,1.98,1,1,1
"GO:0051705","multi-organism behavior",28,0,0.34,1,1,1
"GO:0051784","negative regulation of nuclear division",12,0,0.15,1,1,1
"GO:0051785","positive regulation of nuclear division",9,0,0.11,1,1,1
"GO:0051890","regulation of cardioblast differentiatio...",6,0,0.07,1,1,1
"GO:0051892","negative regulation of cardioblast diffe...",5,0,0.06,1,1,1
"GO:0051960","regulation of nervous system development",158,0,1.93,1,1,1
"GO:0051961","negative regulation of nervous system de...",59,0,0.72,1,1,1
"GO:0051962","positive regulation of nervous system de...",57,0,0.7,1,1,1
"GO:0051963","regulation of synapse assembly",54,0,0.66,1,1,1
"GO:0051964","negative regulation of synapse assembly",20,0,0.24,1,1,1
"GO:0051965","positive regulation of synapse assembly",20,0,0.24,1,1,1
"GO:0051984","positive regulation of chromosome segreg...",6,0,0.07,1,1,1
"GO:0051985","negative regulation of chromosome segreg...",11,0,0.13,1,1,1
"GO:0052547","regulation of peptidase activity",15,0,0.18,1,1,1
"GO:0052548","regulation of endopeptidase activity",14,0,0.17,1,1,1
"GO:0052652","cyclic purine nucleotide metabolic proce...",5,0,0.06,1,1,1
"GO:0055001","muscle cell development",28,0,0.34,1,1,1
"GO:0055002","striated muscle cell development",28,0,0.34,1,1,1
"GO:0055034","Bolwig's organ development",6,0,0.07,1,1,1
"GO:0055057","neuroblast division",29,0,0.36,1,1,1
"GO:0055059","asymmetric neuroblast division",28,0,0.34,1,1,1
"GO:0055065","metal ion homeostasis",17,0,0.21,1,1,1
"GO:0055074","calcium ion homeostasis",9,0,0.11,1,1,1
"GO:0055076","transition metal ion homeostasis",7,0,0.09,1,1,1
"GO:0055080","cation homeostasis",21,0,0.26,1,1,1
"GO:0055082","cellular chemical homeostasis",22,0,0.27,1,1,1
"GO:0055088","lipid homeostasis",13,0,0.16,1,1,1
"GO:0055090","acylglycerol homeostasis",6,0,0.07,1,1,1
"GO:0055123","digestive system development",59,0,0.72,1,1,1
"GO:0060033","anatomical structure regression",55,0,0.67,1,1,1
"GO:0060047","heart contraction",10,0,0.12,1,1,1
"GO:0060070","canonical Wnt signaling pathway",19,0,0.23,1,1,1
"GO:0060071","Wnt signaling pathway, planar cell polar...",5,0,0.06,1,1,1
"GO:0060147","regulation of posttranscriptional gene s...",6,0,0.07,1,1,1
"GO:0060148","positive regulation of posttranscription...",5,0,0.06,1,1,1
"GO:0060179","male mating behavior",22,0,0.27,1,1,1
"GO:0060180","female mating behavior",6,0,0.07,1,1,1
"GO:0060232","delamination",8,0,0.1,1,1,1
"GO:0060249","anatomical structure homeostasis",66,0,0.81,1,1,1
"GO:0060251","regulation of glial cell proliferation",6,0,0.07,1,1,1
"GO:0060260","regulation of transcription initiation f...",5,0,0.06,1,1,1
"GO:0060271","cilium morphogenesis",15,0,0.18,1,1,1
"GO:0060281","regulation of oocyte development",17,0,0.21,1,1,1
"GO:0060322","head development",74,0,0.91,1,1,1
"GO:0060326","cell chemotaxis",5,0,0.06,1,1,1
"GO:0060341","regulation of cellular localization",70,0,0.86,1,1,1
"GO:0060361","flight",5,0,0.06,1,1,1
"GO:0060438","trachea development",14,0,0.17,1,1,1
"GO:0060439","trachea morphogenesis",10,0,0.12,1,1,1
"GO:0060446","branching involved in open tracheal syst...",39,0,0.48,1,1,1
"GO:0060491","regulation of cell projection assembly",20,0,0.24,1,1,1
"GO:0060538","skeletal muscle organ development",29,0,0.36,1,1,1
"GO:0060541","respiratory system development",112,0,1.37,1,1,1
"GO:0060548","negative regulation of cell death",59,0,0.72,1,1,1
"GO:0060560","developmental growth involved in morphog...",46,0,0.56,1,1,1
"GO:0060571","morphogenesis of an epithelial fold",5,0,0.06,1,1,1
"GO:0060581","cell fate commitment involved in pattern...",20,0,0.24,1,1,1
"GO:0060582","cell fate determination involved in patt...",14,0,0.17,1,1,1
"GO:0060627","regulation of vesicle-mediated transport",38,0,0.47,1,1,1
"GO:0060795","cell fate commitment involved in formati...",12,0,0.15,1,1,1
"GO:0060810","intracellular mRNA localization involved...",37,0,0.45,1,1,1
"GO:0060811","intracellular mRNA localization involved...",35,0,0.43,1,1,1
"GO:0060828","regulation of canonical Wnt signaling pa...",12,0,0.15,1,1,1
"GO:0060856","establishment of blood-brain barrier",7,0,0.09,1,1,1
"GO:0060857","establishment of glial blood-brain barri...",6,0,0.07,1,1,1
"GO:0060911","cardiac cell fate commitment",11,0,0.13,1,1,1
"GO:0060912","cardiac cell fate specification",6,0,0.07,1,1,1
"GO:0060914","heart formation",5,0,0.06,1,1,1
"GO:0060966","regulation of gene silencing by RNA",12,0,0.15,1,1,1
"GO:0060967","negative regulation of gene silencing by...",5,0,0.06,1,1,1
"GO:0060968","regulation of gene silencing",40,0,0.49,1,1,1
"GO:0060969","negative regulation of gene silencing",13,0,0.16,1,1,1
"GO:0061024","membrane organization",79,0,0.97,1,1,1
"GO:0061025","membrane fusion",19,0,0.23,1,1,1
"GO:0061041","regulation of wound healing",7,0,0.09,1,1,1
"GO:0061057","peptidoglycan recognition protein signal...",5,0,0.06,1,1,1
"GO:0061061","muscle structure development",140,0,1.71,1,1,1
"GO:0061097","regulation of protein tyrosine kinase ac...",5,0,0.06,1,1,1
"GO:0061138","morphogenesis of a branching epithelium",39,0,0.48,1,1,1
"GO:0061162","establishment of monopolar cell polarity",7,0,0.09,1,1,1
"GO:0061245","establishment or maintenance of bipolar ...",18,0,0.22,1,1,1
"GO:0061318","renal filtration cell differentiation",9,0,0.11,1,1,1
"GO:0061319","nephrocyte differentiation",9,0,0.11,1,1,1
"GO:0061320","pericardial nephrocyte differentiation",7,0,0.09,1,1,1
"GO:0061326","renal tubule development",46,0,0.56,1,1,1
"GO:0061327","anterior Malpighian tubule development",9,0,0.11,1,1,1
"GO:0061331","epithelial cell proliferation involved i...",9,0,0.11,1,1,1
"GO:0061333","renal tubule morphogenesis",32,0,0.39,1,1,1
"GO:0061339","establishment or maintenance of monopola...",7,0,0.09,1,1,1
"GO:0061351","neural precursor cell proliferation",59,0,0.72,1,1,1
"GO:0061382","Malpighian tubule tip cell differentiati...",7,0,0.09,1,1,1
"GO:0061387","regulation of extent of cell growth",7,0,0.09,1,1,1
"GO:0061458","reproductive system development",46,0,0.56,1,1,1
"GO:0061462","protein localization to lysosome",5,0,0.06,1,1,1
"GO:0061525","hindgut development",38,0,0.47,1,1,1
"GO:0061564","axon development",159,0,1.95,1,1,1
"GO:0061572","actin filament bundle organization",15,0,0.18,1,1,1
"GO:0061640","cytoskeleton-dependent cytokinesis",57,0,0.7,1,1,1
"GO:0061647","histone H3-K9 modification",6,0,0.07,1,1,1
"GO:0061723","glycophagy",5,0,0.06,1,1,1
"GO:0061726","mitochondrion disassembly",6,0,0.07,1,1,1
"GO:0065002","intracellular protein transmembrane tran...",6,0,0.07,1,1,1
"GO:0065004","protein-DNA complex assembly",27,0,0.33,1,1,1
"GO:0070050","neuron cellular homeostasis",8,0,0.1,1,1,1
"GO:0070085","glycosylation",18,0,0.22,1,1,1
"GO:0070142","synaptic vesicle budding",11,0,0.13,1,1,1
"GO:0070192","chromosome organization involved in meio...",6,0,0.07,1,1,1
"GO:0070201","regulation of establishment of protein l...",43,0,0.53,1,1,1
"GO:0070252","actin-mediated cell contraction",10,0,0.12,1,1,1
"GO:0070302","regulation of stress-activated protein k...",28,0,0.34,1,1,1
"GO:0070303","negative regulation of stress-activated ...",14,0,0.17,1,1,1
"GO:0070304","positive regulation of stress-activated ...",10,0,0.12,1,1,1
"GO:0070328","triglyceride homeostasis",6,0,0.07,1,1,1
"GO:0070371","ERK1 and ERK2 cascade",29,0,0.36,1,1,1
"GO:0070372","regulation of ERK1 and ERK2 cascade",29,0,0.36,1,1,1
"GO:0070374","positive regulation of ERK1 and ERK2 cas...",25,0,0.31,1,1,1
"GO:0070482","response to oxygen levels",25,0,0.31,1,1,1
"GO:0070507","regulation of microtubule cytoskeleton o...",16,0,0.2,1,1,1
"GO:0070570","regulation of neuron projection regenera...",5,0,0.06,1,1,1
"GO:0070585","protein localization to mitochondrion",8,0,0.1,1,1,1
"GO:0070588","calcium ion transmembrane transport",6,0,0.07,1,1,1
"GO:0070593","dendrite self-avoidance",5,0,0.06,1,1,1
"GO:0070727","cellular macromolecule localization",200,0,2.45,1,1,1
"GO:0070828","heterochromatin organization",8,0,0.1,1,1,1
"GO:0070838","divalent metal ion transport",13,0,0.16,1,1,1
"GO:0070848","response to growth factor",40,0,0.49,1,1,1
"GO:0070887","cellular response to chemical stimulus",130,0,1.59,1,1,1
"GO:0070918","production of small RNA involved in gene...",6,0,0.07,1,1,1
"GO:0070925","organelle assembly",102,0,1.25,1,1,1
"GO:0070983","dendrite guidance",19,0,0.23,1,1,1
"GO:0070997","neuron death",19,0,0.23,1,1,1
"GO:0071103","DNA conformation change",50,0,0.61,1,1,1
"GO:0071166","ribonucleoprotein complex localization",22,0,0.27,1,1,1
"GO:0071173","spindle assembly checkpoint",9,0,0.11,1,1,1
"GO:0071174","mitotic spindle checkpoint",9,0,0.11,1,1,1
"GO:0071214","cellular response to abiotic stimulus",27,0,0.33,1,1,1
"GO:0071241","cellular response to inorganic substance",5,0,0.06,1,1,1
"GO:0071310","cellular response to organic substance",99,0,1.21,1,1,1
"GO:0071359","cellular response to dsRNA",6,0,0.07,1,1,1
"GO:0071363","cellular response to growth factor stimu...",39,0,0.48,1,1,1
"GO:0071375","cellular response to peptide hormone sti...",25,0,0.31,1,1,1
"GO:0071383","cellular response to steroid hormone sti...",14,0,0.17,1,1,1
"GO:0071390","cellular response to ecdysone",11,0,0.13,1,1,1
"GO:0071396","cellular response to lipid",18,0,0.22,1,1,1
"GO:0071407","cellular response to organic cyclic comp...",24,0,0.29,1,1,1
"GO:0071417","cellular response to organonitrogen comp...",26,0,0.32,1,1,1
"GO:0071426","ribonucleoprotein complex export from nu...",22,0,0.27,1,1,1
"GO:0071427","mRNA-containing ribonucleoprotein comple...",17,0,0.21,1,1,1
"GO:0071453","cellular response to oxygen levels",17,0,0.21,1,1,1
"GO:0071456","cellular response to hypoxia",15,0,0.18,1,1,1
"GO:0071478","cellular response to radiation",27,0,0.33,1,1,1
"GO:0071479","cellular response to ionizing radiation",9,0,0.11,1,1,1
"GO:0071480","cellular response to gamma radiation",5,0,0.06,1,1,1
"GO:0071482","cellular response to light stimulus",18,0,0.22,1,1,1
"GO:0071495","cellular response to endogenous stimulus",80,0,0.98,1,1,1
"GO:0071496","cellular response to external stimulus",51,0,0.62,1,1,1
"GO:0071559","response to transforming growth factor b...",24,0,0.29,1,1,1
"GO:0071560","cellular response to transforming growth...",24,0,0.29,1,1,1
"GO:0071684","organism emergence from protective struc...",11,0,0.13,1,1,1
"GO:0071702","organic substance transport",209,0,2.56,1,1,1
"GO:0071705","nitrogen compound transport",54,0,0.66,1,1,1
"GO:0071711","basement membrane organization",7,0,0.09,1,1,1
"GO:0071772","response to BMP",18,0,0.22,1,1,1
"GO:0071773","cellular response to BMP stimulus",17,0,0.21,1,1,1
"GO:0071774","response to fibroblast growth factor",10,0,0.12,1,1,1
"GO:0071806","protein transmembrane transport",6,0,0.07,1,1,1
"GO:0071824","protein-DNA complex subunit organization",50,0,0.61,1,1,1
"GO:0071826","ribonucleoprotein complex subunit organi...",26,0,0.32,1,1,1
"GO:0071900","regulation of protein serine/threonine k...",25,0,0.31,1,1,1
"GO:0071901","negative regulation of protein serine/th...",5,0,0.06,1,1,1
"GO:0071902","positive regulation of protein serine/th...",11,0,0.13,1,1,1
"GO:0072001","renal system development",51,0,0.62,1,1,1
"GO:0072002","Malpighian tubule development",46,0,0.56,1,1,1
"GO:0072089","stem cell proliferation",69,0,0.84,1,1,1
"GO:0072091","regulation of stem cell proliferation",29,0,0.36,1,1,1
"GO:0072329","monocarboxylic acid catabolic process",11,0,0.13,1,1,1
"GO:0072330","monocarboxylic acid biosynthetic process",9,0,0.11,1,1,1
"GO:0072331","signal transduction by p53 class mediato...",5,0,0.06,1,1,1
"GO:0072359","circulatory system development",53,0,0.65,1,1,1
"GO:0072499","photoreceptor cell axon guidance",15,0,0.18,1,1,1
"GO:0072503","cellular divalent inorganic cation homeo...",10,0,0.12,1,1,1
"GO:0072507","divalent inorganic cation homeostasis",11,0,0.13,1,1,1
"GO:0072511","divalent inorganic cation transport",13,0,0.16,1,1,1
"GO:0072524","pyridine-containing compound metabolic p...",15,0,0.18,1,1,1
"GO:0072527","pyrimidine-containing compound metabolic...",8,0,0.1,1,1,1
"GO:0072528","pyrimidine-containing compound biosynthe...",6,0,0.07,1,1,1
"GO:0072553","terminal button organization",16,0,0.2,1,1,1
"GO:0072583","clathrin-dependent endocytosis",33,0,0.4,1,1,1
"GO:0072593","reactive oxygen species metabolic proces...",16,0,0.2,1,1,1
"GO:0072594","establishment of protein localization to...",69,0,0.84,1,1,1
"GO:0072600","establishment of protein localization to...",5,0,0.06,1,1,1
"GO:0072655","establishment of protein localization to...",8,0,0.1,1,1,1
"GO:0072657","protein localization to membrane",19,0,0.23,1,1,1
"GO:0072659","protein localization to plasma membrane",12,0,0.15,1,1,1
"GO:0072665","protein localization to vacuole",5,0,0.06,1,1,1
"GO:0072666","establishment of protein localization to...",5,0,0.06,1,1,1
"GO:0080134","regulation of response to stress",114,0,1.4,1,1,1
"GO:0080135","regulation of cellular response to stres...",51,0,0.62,1,1,1
"GO:0080171","lytic vacuole organization",6,0,0.07,1,1,1
"GO:0085029","extracellular matrix assembly",6,0,0.07,1,1,1
"GO:0090002","establishment of protein localization to...",6,0,0.07,1,1,1
"GO:0090087","regulation of peptide transport",13,0,0.16,1,1,1
"GO:0090092","regulation of transmembrane receptor pro...",16,0,0.2,1,1,1
"GO:0090101","negative regulation of transmembrane rec...",7,0,0.09,1,1,1
"GO:0090114","COPII-coated vesicle budding",6,0,0.07,1,1,1
"GO:0090130","tissue migration",97,0,1.19,1,1,1
"GO:0090132","epithelium migration",95,0,1.16,1,1,1
"GO:0090150","establishment of protein localization to...",11,0,0.13,1,1,1
"GO:0090162","establishment of epithelial cell polarit...",7,0,0.09,1,1,1
"GO:0090174","organelle membrane fusion",17,0,0.21,1,1,1
"GO:0090175","regulation of establishment of planar po...",10,0,0.12,1,1,1
"GO:0090263","positive regulation of canonical Wnt sig...",7,0,0.09,1,1,1
"GO:0090276","regulation of peptide hormone secretion",12,0,0.15,1,1,1
"GO:0090277","positive regulation of peptide hormone s...",8,0,0.1,1,1,1
"GO:0090287","regulation of cellular response to growt...",16,0,0.2,1,1,1
"GO:0090288","negative regulation of cellular response...",8,0,0.1,1,1,1
"GO:0090303","positive regulation of wound healing",7,0,0.09,1,1,1
"GO:0090305","nucleic acid phosphodiester bond hydroly...",21,0,0.26,1,1,1
"GO:0090306","spindle assembly involved in meiosis",11,0,0.13,1,1,1
"GO:0090307","mitotic spindle assembly",9,0,0.11,1,1,1
"GO:0090316","positive regulation of intracellular pro...",18,0,0.22,1,1,1
"GO:0090317","negative regulation of intracellular pro...",7,0,0.09,1,1,1
"GO:0090328","regulation of olfactory learning",5,0,0.06,1,1,1
"GO:0090501","RNA phosphodiester bond hydrolysis",15,0,0.18,1,1,1
"GO:0090527","actin filament reorganization",5,0,0.06,1,1,1
"GO:0090598","male anatomical structure morphogenesis",9,0,0.11,1,1,1
"GO:0097190","apoptotic signaling pathway",17,0,0.21,1,1,1
"GO:0097193","intrinsic apoptotic signaling pathway",8,0,0.1,1,1,1
"GO:0097305","response to alcohol",52,0,0.64,1,1,1
"GO:0097306","cellular response to alcohol",13,0,0.16,1,1,1
"GO:0097352","autophagosome maturation",8,0,0.1,1,1,1
"GO:0097374","sensory neuron axon guidance",5,0,0.06,1,1,1
"GO:0097479","synaptic vesicle localization",46,0,0.56,1,1,1
"GO:0097480","establishment of synaptic vesicle locali...",44,0,0.54,1,1,1
"GO:0097485","neuron projection guidance",128,0,1.57,1,1,1
"GO:0097576","vacuole fusion",9,0,0.11,1,1,1
"GO:0097581","lamellipodium organization",18,0,0.22,1,1,1
"GO:0098534","centriole assembly",17,0,0.21,1,1,1
"GO:0098542","defense response to other organism",87,0,1.07,1,1,1
"GO:0098586","cellular response to virus",7,0,0.09,1,1,1
"GO:0098602","single organism cell adhesion",38,0,0.47,1,1,1
"GO:0098609","cell-cell adhesion",45,0,0.55,1,1,1
"GO:0098722","asymmetric stem cell division",41,0,0.5,1,1,1
"GO:0098728","germline stem cell asymmetric division",12,0,0.15,1,1,1
"GO:0098732","macromolecule deacylation",6,0,0.07,1,1,1
"GO:0098742","cell-cell adhesion via plasma-membrane a...",16,0,0.2,1,1,1
"GO:0098771","inorganic ion homeostasis",21,0,0.26,1,1,1
"GO:0098916","anterograde trans-synaptic signaling",100,0,1.22,1,1,1
"GO:0098930","axonal transport",7,0,0.09,1,1,1
"GO:0099003","vesicle-mediated transport in synapse",41,0,0.5,1,1,1
"GO:0099024","plasma membrane invagination",9,0,0.11,1,1,1
"GO:0099504","synaptic vesicle cycle",44,0,0.54,1,1,1
"GO:0099531","presynaptic process involved in chemical...",50,0,0.61,1,1,1
"GO:0099536","synaptic signaling",100,0,1.22,1,1,1
"GO:0099537","trans-synaptic signaling",100,0,1.22,1,1,1
"GO:0099643","signal release from synapse",50,0,0.61,1,1,1
"GO:0198738","cell-cell signaling by wnt",90,0,1.1,1,1,1
"GO:1900006","positive regulation of dendrite developm...",7,0,0.09,1,1,1
"GO:1900073","regulation of neuromuscular synaptic tra...",7,0,0.09,1,1,1
"GO:1900076","regulation of cellular response to insul...",11,0,0.13,1,1,1
"GO:1900077","negative regulation of cellular response...",9,0,0.11,1,1,1
"GO:1900180","regulation of protein localization to nu...",26,0,0.32,1,1,1
"GO:1900181","negative regulation of protein localizat...",6,0,0.07,1,1,1
"GO:1900182","positive regulation of protein localizat...",13,0,0.16,1,1,1
"GO:1900424","regulation of defense response to bacter...",16,0,0.2,1,1,1
"GO:1900426","positive regulation of defense response ...",14,0,0.17,1,1,1
"GO:1901071","glucosamine-containing compound metaboli...",18,0,0.22,1,1,1
"GO:1901136","carbohydrate derivative catabolic proces...",8,0,0.1,1,1,1
"GO:1901184","regulation of ERBB signaling pathway",33,0,0.4,1,1,1
"GO:1901185","negative regulation of ERBB signaling pa...",24,0,0.29,1,1,1
"GO:1901186","positive regulation of ERBB signaling pa...",7,0,0.09,1,1,1
"GO:1901214","regulation of neuron death",19,0,0.23,1,1,1
"GO:1901215","negative regulation of neuron death",14,0,0.17,1,1,1
"GO:1901361","organic cyclic compound catabolic proces...",39,0,0.48,1,1,1
"GO:1901565","organonitrogen compound catabolic proces...",16,0,0.2,1,1,1
"GO:1901605","alpha-amino acid metabolic process",14,0,0.17,1,1,1
"GO:1901606","alpha-amino acid catabolic process",5,0,0.06,1,1,1
"GO:1901615","organic hydroxy compound metabolic proce...",33,0,0.4,1,1,1
"GO:1901617","organic hydroxy compound biosynthetic pr...",9,0,0.11,1,1,1
"GO:1901652","response to peptide",26,0,0.32,1,1,1
"GO:1901653","cellular response to peptide",25,0,0.31,1,1,1
"GO:1901654","response to ketone",18,0,0.22,1,1,1
"GO:1901655","cellular response to ketone",11,0,0.13,1,1,1
"GO:1901698","response to nitrogen compound",51,0,0.62,1,1,1
"GO:1901699","cellular response to nitrogen compound",32,0,0.39,1,1,1
"GO:1901700","response to oxygen-containing compound",102,0,1.25,1,1,1
"GO:1901701","cellular response to oxygen-containing c...",45,0,0.55,1,1,1
"GO:1901879","regulation of protein depolymerization",6,0,0.07,1,1,1
"GO:1901880","negative regulation of protein depolymer...",6,0,0.07,1,1,1
"GO:1901970","positive regulation of mitotic sister ch...",6,0,0.07,1,1,1
"GO:1901983","regulation of protein acetylation",5,0,0.06,1,1,1
